index,topic,topic_name,topic0,topic1,topic2,topic3,topic4,topic5,title,category,rating,reviews,link,pop_score,unpop_score,pop_topic0,pop_topic1,pop_topic2,pop_topic3,pop_topic4,pop_topic5,unpop_topic0,unpop_topic1,unpop_topic2,unpop_topic3,unpop_topic4,unpop_topic5,img
228,3,Food,0.20162124931812286,0.0,0.2401457875967025,0.557894229888916,0.0,0.0,One New Change,Shopping,4.5,299.0,/Attraction_Review-g186338-d2163484-Reviews-One_New_Change-London_England.html,0.01527261354553984,0.08999452949406944,0.003079283423404629,0.0,0.003667653808553732,0.008520502972379976,0.0,0.0,0.01814480946839093,0.0,0.021611807164747983,0.05020742872630921,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/10/8a/0d/2d/views-from-one-new-change.jpg
229,4,Nature,0.0,0.014785938896238804,0.0,0.06173129752278327,0.8930673003196716,0.0301924291998148,Crossrail Place Roof Garden,Nature & Parks,4.5,164.0,/Attraction_Review-g186338-d8041349-Reviews-Crossrail_Place_Roof_Garden-London_England.html,0.008235743823192133,0.16433283864061493,0.0,0.00012177320493479505,0.0,0.0005084031522708982,0.007355073502302609,0.00024865711228954046,0.0,0.0024298153107856035,0.0,0.010144479354887336,0.1467602845586422,0.004961607595861357,https://media-cdn.tripadvisor.com/media/photo-o/07/fe/ad/ad/visit-canary-wharf-new.jpg
230,5,Performing arts,0.0,0.0,0.0,0.0,0.0,0.9995180368423462,Garrick Theatre,Concerts & Shows,4.5,773.0,/Attraction_Review-g186338-d2186393-Reviews-Garrick_Theatre-London_England.html,0.039979845015116235,0.03461852642937814,0.0,0.0,0.0,0.0,0.0,0.039960576202770236,0.0,0.0,0.0,0.0,0.0,0.03460184157506692,https://media-cdn.tripadvisor.com/media/photo-o/0e/b4/7b/1b/photo0jpg.jpg
231,4,Nature,0.17937707901000974,0.05339755862951279,0.0,0.1840344816446305,0.5769261717796326,0.0,Russell Square,Sights & Landmarks,4.0,612.0,/Attraction_Review-g186338-d189225-Reviews-Russell_Square-London_England.html,0.02807797894151579,0.03894041197116161,0.005036545847033667,0.001499295526727815,0.0,0.0051673163001307075,0.016198920902037842,0.0,0.006985017354833385,0.0020793229312874835,0.0,0.007166378532141091,0.022465742806044044,0.0,https://media-cdn.tripadvisor.com/media/photo-o/01/5c/95/f4/russell-square-one-block.jpg
232,5,Performing arts,0.027467828243970868,0.01863490417599678,0.08663226664066315,0.12120311707258224,0.0,0.7459641098976135,Royal Festival Hall,Concerts & Shows,4.0,770.0,/Attraction_Review-g186338-d548614-Reviews-Royal_Festival_Hall-London_England.html,0.03539864011768658,0.030892997609472568,0.0009723237668227515,0.0006596502665536847,0.0030666644293922997,0.004290425522394173,0.0,0.026406115066976026,0.0008485635522783951,0.0005756880501618188,0.002676330406233197,0.003744327605983907,0.0,0.02304506746381931,https://media-cdn.tripadvisor.com/media/photo-o/0e/d2/54/fa/caption.jpg
233,0,Traditional sights,0.7170084118843079,0.20059756934642792,0.0,0.055044058710336685,0.0,0.02714795246720314,Church of St. Bartholomew the Great,Sights & Landmarks,4.5,241.0,/Attraction_Review-g186338-d215625-Reviews-Church_of_St_Bartholomew_the_Great-London_England.html,0.01224936581297564,0.11172823155652342,0.008782898328151597,0.0024571930081181445,0.0,0.0006742548109738223,0.0,0.00033254520084404583,0.08011008187098508,0.022412411677613462,0.0,0.006149975337399367,0.0,0.003033192719541164,https://media-cdn.tripadvisor.com/media/photo-s/02/3c/6f/38/st-bartholomew-the-great.jpg
234,3,Food,0.0,0.0,0.0,0.9699352383613586,0.0,0.029669564217329025,Plaza Premium Lounge T5 Departures,Traveller Resources,4.0,322.0,/Attraction_Review-g186338-d13969811-Reviews-Plaza_Premium_Lounge_T5_Departures-London_England.html,0.014641322352341569,0.07426134181952157,0.0,0.0,0.0,0.01420113448574391,0.0,0.00043440165375941293,0.0,0.0,0.0,0.07202869227875199,0.0,0.0022033016499793173,https://media-cdn.tripadvisor.com/media/photo-o/12/ad/3f/66/plaza-premium-lounge.jpg
235,5,Performing arts,0.0,0.0,0.0,0.0,0.0,0.9995318651199341,Duchess Theatre,Concerts & Shows,4.5,759.0,/Attraction_Review-g186338-d3721860-Reviews-Duchess_Theatre-London_England.html,0.039250095562428325,0.03526284509436815,0.0,0.0,0.0,0.0,0.0,0.03923172122364963,0.0,0.0,0.0,0.0,0.0,0.03524633732660912,https://media-cdn.tripadvisor.com/media/photo-o/07/67/48/d3/the-play-that-goes-wrong.jpg
236,4,Nature,0.0,0.0,0.0,0.0,0.9992286562919616,0.0,Golders Hill Park,Nature & Parks,4.5,116.0,/Attraction_Review-g186338-d211599-Reviews-Golders_Hill_Park-London_England.html,0.005733745699690726,0.2324620476362229,0.0,0.0,0.0,0.0,0.005729323011021777,0.0,0.0,0.0,0.0,0.0,0.23228273949842101,0.0,https://media-cdn.tripadvisor.com/media/photo-o/02/51/ab/18/golders-hill-park.jpg
237,0,Traditional sights,0.7555598020553589,0.20404520630836487,0.040105074644088745,0.0,0.0,0.0,All Hallows By The Tower,Museums,4.5,280.0,/Attraction_Review-g186338-d553576-Reviews-All_Hallows_By_The_Tower-London_England.html,0.014282239288320538,0.0961225234438217,0.010791085889590737,0.002914222462130798,0.0005727902727428321,0.0,0.0,0.0,0.07262631478627551,0.01961334012697524,0.00385500097769264,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/01/fa/01/35/kirchturm.jpg
238,5,Performing arts,0.0,0.0,0.0,0.0,0.0,0.9995096921920776,Adelphi Theatre,Concerts & Shows,4.0,257.0,/Attraction_Review-g186338-d8609051-Reviews-Adelphi_Theatre-London_England.html,0.011629657944423208,0.0931137044837878,0.0,0.0,0.0,0.0,0.0,0.01162395583232959,0.0,0.0,0.0,0.0,0.0,0.09306805010745482,https://media-cdn.tripadvisor.com/media/photo-o/09/dc/a3/fa/adelphi-theatre.jpg
239,0,Traditional sights,0.8722838163375854,0.0,0.05684255063533782,0.0,0.06709534674882889,0.0,The Mall,Sights & Landmarks,4.5,451.0,/Attraction_Review-g186338-d215632-Reviews-The_Mall-London_England.html,0.023195607603294296,0.059558373291308725,0.020233153122470662,0.0,0.001318497499707683,0.0,0.0015563173351928025,0.0,0.051951805149401294,0.0,0.003385449849569568,0.0,0.003996089707776548,0.0,https://media-cdn.tripadvisor.com/media/photo-o/01/35/64/06/the-road-leading-up-to.jpg
240,2,Walking tours,0.026649182662367817,0.15486204624176025,0.5658808350563049,0.2523660361766815,0.0,0.0,Baker Street,Sights & Landmarks,4.0,425.0,/Attraction_Review-g186338-d212404-Reviews-Baker_Street-London_England.html,0.019413652106427585,0.05619651314673279,0.0005173579611278505,0.003006437890227035,0.010985813665477837,0.004899346429812213,0.0,0.0,0.0014975911438354366,0.00870270701755502,0.03180052978672577,0.014182091269791725,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-s/02/2e/73/34/bakerstreet.jpg
241,0,Traditional sights,0.9511563181877136,0.0,0.03457508981227875,0.0,0.013904421590268612,0.0,Parliament Square,Sights & Landmarks,4.5,539.0,/Attraction_Review-g186338-d211784-Reviews-Parliament_Square-London_England.html,0.02778260416304688,0.04978349605755422,0.02642559948539032,0.0,0.0009605860341563351,0.0,0.00038630104115855565,0.0,0.04735188681661583,0.0,0.0017212688473591624,0.0,0.0006922107174217092,0.0,https://media-cdn.tripadvisor.com/media/photo-o/01/70/b1/f1/parliament-square.jpg
242,0,Traditional sights,0.8154049515724182,0.17322157323360446,0.0,0.0,0.0,0.0,Bomber Command Memorial,Sights & Landmarks,4.5,2754.0,/Attraction_Review-g186338-d3281984-Reviews-Bomber_Command_Memorial-London_England.html,0.14323939257045554,0.00949185317522777,0.11679810996217488,0.024812152930080184,0.0,0.0,0.0,0.0,0.007739704078679103,0.0016441937399153384,0.0,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/02/f4/11/ca/bomber-command-memorial.jpg
243,5,Performing arts,0.0,0.0,0.0,0.0,0.0,0.98911851644516,The Arts Theatre,Concerts & Shows,4.0,442.0,/Attraction_Review-g186338-d3309607-Reviews-The_Arts_Theatre-London_England.html,0.020201318182344698,0.0540244164952623,0.0,0.0,0.0,0.0,0.0,0.019981497870757425,0.0,0.0,0.0,0.0,0.0,0.05343655069560928,https://media-cdn.tripadvisor.com/media/photo-s/03/1e/de/3b/waiting-for-play-to-start.jpg
244,3,Food,0.0,0.0,0.045493971556425095,0.4869101941585541,0.0,0.4672743380069733,Hippodrome Casino,Casinos & Gambling,4.0,1224.0,/Attraction_Review-g186338-d600980-Reviews-Hippodrome_Casino-London_England.html,0.056433957674531736,0.01933120608983073,0.0,0.0,0.002567404865261645,0.027478269288441867,0.0,0.02637014021348037,0.0,0.0,0.0008794533400021508,0.009412561310518505,0.0,0.009032976528502023,https://media-cdn.tripadvisor.com/media/photo-o/05/88/11/2e/hippodrome-casino.jpg
245,5,Performing arts,0.0,0.0,0.0,0.0,0.0,0.9995458722114564,Criterion Theatre,Concerts & Shows,4.5,853.0,/Attraction_Review-g186338-d260504-Reviews-Criterion_Theatre-London_England.html,0.04414984188761858,0.03134243956468264,0.0,0.0,0.0,0.0,0.0,0.044129792217557605,0.0,0.0,0.0,0.0,0.0,0.03132820609191557,https://media-cdn.tripadvisor.com/media/photo-o/01/29/50/6c/criterion-theatre-by.jpg
246,3,Food,0.0,0.012480593286454678,0.0,0.9832870364189148,0.0,0.0,Billingsgate Market,Food & Drink,4.5,122.0,/Attraction_Review-g186338-d2248445-Reviews-Billingsgate_Market-London_England.html,0.0060464954651284035,0.2210141067804036,0.0,7.54638507086602e-05,0.0,0.005945440606626515,0.0,0.0,0.0,0.0027583871772952824,0.0,0.21732030606287664,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/01/f6/fe/9c/markt.jpg
247,2,Walking tours,0.0,0.0,0.7849318385124207,0.04845131933689117,0.0,0.166330948472023,London Stadium,Sights & Landmarks,4.0,1719.0,/Attraction_Review-g186338-d3360714-Reviews-London_Stadium-London_England.html,0.07936894047329464,0.013684576124002465,0.0,0.0,0.06229920836648604,0.003845529880302304,0.0,0.013201511148142631,0.0,0.0,0.01074145949627643,0.0006630357677740397,0.0,0.0022761685261429303,https://media-cdn.tripadvisor.com/media/photo-o/0d/ea/4c/ef/panoramic-views-from.jpg
248,0,Traditional sights,0.9621827602386476,0.02956061065196992,0.0,0.0,0.0,0.0,Nelson's Column,Sights & Landmarks,4.0,856.0,/Attraction_Review-g186338-d187914-Reviews-Nelson_s_Column-London_England.html,0.03938330379585549,0.027761331982739328,0.037893935953613435,0.001164194509697533,0.0,0.0,0.0,0.0,0.026711475035053573,0.0008206419259218372,0.0,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/01/33/ed/49/nelson-s-column-2.jpg
249,1,Art,0.0,0.4260360300540924,0.18295758962631226,0.0,0.12518329918384552,0.2655918300151825,Peter Harrison Planetarium,Museums,4.0,362.0,/Attraction_Review-g186338-d678565-Reviews-Peter_Harrison_Planetarium-London_England.html,0.016494654295675946,0.06602495048128715,0.0,0.007027317033244462,0.003017822191656168,0.0,0.0020648552436297045,0.0043808454198563645,0.0,0.02812900778756561,0.012079765795252922,0.0,0.008265221129697554,0.01753568742498686,https://media-cdn.tripadvisor.com/media/photo-s/01/31/e6/74/the-new-planetarium-at.jpg
250,5,Performing arts,0.0,0.0,0.012868105433881285,0.0,0.0,0.9865984916687012,The Old Vic,Concerts & Shows,4.5,729.0,/Attraction_Review-g186338-d554115-Reviews-The_Old_Vic-London_England.html,0.03768634673523995,0.03672686134374288,0.0,0.0,0.0004849518832068754,0.0,0.0,0.03718129284549141,0.0,0.0,0.00047260512402682236,0.0,0.0,0.036234666005462254,https://media-cdn.tripadvisor.com/media/photo-o/01/56/d8/88/the-old-vic-while-showing.jpg
251,2,Walking tours,0.02436506189405918,0.02744042314589024,0.935055136680603,0.0,0.0,0.0,The London Pass,Other,3.5,1156.0,/Attraction_Review-g186338-d11768364-Reviews-The_London_Pass-London_England.html,0.0466228816995054,0.017924102690140976,0.0011359693982878481,0.0012793516021152105,0.04359496501997461,0.0,0.0,0.0,0.0004367218714407576,0.000491844962327858,0.016760024290806936,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-m/1280/19/61/c6/68/the-london-pass-mobile.jpg
252,2,Walking tours,0.07556125521659851,0.22339536249637604,0.6992049217224121,0.0,0.0,0.0,Old Bailey,Sights & Landmarks,4.5,139.0,/Attraction_Review-g186338-d214620-Reviews-Old_Bailey-London_England.html,0.00693261980053515,0.1939453545409841,0.0005238374540678807,0.0015487151133901044,0.004847321884964425,0.0,0.0,0.0,0.014654754432544985,0.04332649278217132,0.13560754644025425,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/0e/ba/d8/85/old-bailey.jpg
253,2,Walking tours,0.2774941325187683,0.2877449095249176,0.434471070766449,0.0,0.0,0.0,The UK Supreme Court,Sights & Landmarks,4.5,271.0,/Attraction_Review-g186338-d1891869-Reviews-The_UK_Supreme_Court-London_England.html,0.01381311464016402,0.09932517089357573,0.0038330582644546135,0.003974653422391311,0.006001398708331774,0.0,0.0,0.0,0.027562152134391213,0.028580312312318924,0.04315391335219238,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/02/2f/bd/11/the-uk-supreme-court.jpg
254,5,Performing arts,0.0,0.0,0.0,0.0,0.025145912542939186,0.9703193306922911,Sadler's Wells,Concerts & Shows,4.5,517.0,/Attraction_Review-g186338-d548737-Reviews-Sadler_s_Wells-London_England.html,0.02663585502310873,0.051915251198958116,0.0,0.0,0.0,0.0,0.0006697828809174996,0.025845285018439763,0.0,0.0,0.0,0.0,0.0013054563662937195,0.050374371796095205,https://media-cdn.tripadvisor.com/media/photo-s/03/08/ea/2f/sadler-s-wells.jpg
255,1,Art,0.0,0.4669619202613831,0.0,0.0,0.4452796876430512,0.08745651692152022,Fenton House,Museums,4.5,171.0,/Attraction_Review-g186338-d211887-Reviews-Fenton_House-London_England.html,0.008600618549536088,0.15759296075264784,0.0,0.004016161353327043,0.0,0.0,0.003829680741274461,0.0007521801417130435,0.0,0.07358991157273323,0.0,0.0,0.07017294433868265,0.013782531438776415,https://media-cdn.tripadvisor.com/media/photo-o/0d/75/43/28/fenton-house.jpg
256,5,Performing arts,0.08860014379024506,0.0,0.251702219247818,0.0603332594037056,0.0,0.599135160446167,"County Hall, London",Concerts & Shows,4.5,151.0,/Attraction_Review-g186338-d215401-Reviews-County_Hall_London-London_England.html,0.007558119331410502,0.1785076243974274,0.0006696504595468013,0.0,0.0019023954090558574,0.0004560059742261517,0.0,0.004528335038295908,0.015815801189267124,0.0,0.04493076521348842,0.010769946808309231,0.0,0.10695019418421678,https://media-cdn.tripadvisor.com/media/photo-o/05/11/f1/64/getlstd-property-photo.jpg
257,2,Walking tours,0.02061387151479721,0.0,0.8692243695259094,0.10902726650238036,0.0,0.0,London Buses,Transportation,4.5,408.0,/Attraction_Review-g186338-d507142-Reviews-London_Buses-London_England.html,0.020954234284324285,0.06586832008405406,0.0004319478932280195,0.0,0.018213931084689973,0.002284582885670339,0.0,0.0,0.0013578010871082274,0.0,0.05725434899679269,0.007181442887868254,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/09/a3/1a/d2/london-buses.jpg
258,4,Nature,0.16101369261741638,0.0,0.0,0.0,0.8343487381935121,0.0,Diana Princess of Wales Memorial Fountain,Sights & Landmarks,4.0,755.0,/Attraction_Review-g186338-d486877-Reviews-Diana_Princess_of_Wales_Memorial_Fountain-London_England.html,0.03470364063893619,0.03151228894856475,0.005587761326542951,0.0,0.0,0.0,0.028954938777817494,0.0,0.005073910006435411,0.0,0.0,0.0,0.026292238521824357,0.0,https://media-cdn.tripadvisor.com/media/photo-s/01/10/91/db/entrance-to-fountain.jpg
259,1,Art,0.0,0.9726837277412416,0.0,0.0,0.010841504670679573,0.0,The Design Museum,Museums,3.5,907.0,/Attraction_Review-g186338-d10664838-Reviews-The_Design_Museum-London_England.html,0.03652801427065597,0.02291161181298353,0.0,0.03553020508776692,0.0,0.0,0.0003960186373259667,0.0,0.0,0.02228575198681309,0.0,0.0,0.0002483963464832582,0.0,https://media-cdn.tripadvisor.com/media/photo-o/0d/a0/b8/40/atrium.jpg
260,0,Traditional sights,0.9823386073112488,0.0,0.0,0.0,0.017244065180420876,0.0,Queen Victoria Memorial,Sights & Landmarks,4.5,459.0,/Attraction_Review-g186338-d2546395-Reviews-Queen_Victoria_Memorial-London_England.html,0.02361260729054453,0.05851486787855498,0.02319557576078095,0.0,0.0,0.0,0.0004071773391978311,0.0,0.05748141381882142,0.0,0.0,0.0,0.0010090341957215178,0.0,https://media-cdn.tripadvisor.com/media/photo-s/02/73/62/46/filename-179-londyn-victoria.jpg
261,1,Art,0.0,0.8889140486717224,0.0,0.07169830799102782,0.0,0.029281901195645325,Dennis Severs' House,Museums,4.0,726.0,/Attraction_Review-g186338-d260507-Reviews-Dennis_Severs_House-London_England.html,0.03335997498001877,0.03278214896710728,0.0,0.02965415042307585,0.0,0.002391853760690368,0.0,0.0009768434912541095,0.0,0.029140512762510857,0.0,0.002350424613251412,0.0,0.0009599236470357619,https://media-cdn.tripadvisor.com/media/photo-m/1280/18/82/64/ea/drawing-room.jpg
262,3,Food,0.0,0.0,0.0,0.9278602004051208,0.0,0.0717179998755455,Dinerama - Street Feast,Shopping,4.5,416.0,/Attraction_Review-g186338-d8504353-Reviews-Dinerama_Street_Feast-London_England.html,0.02137123397157452,0.06459560720233308,0.0,0.0,0.0,0.01982951743576986,0.0,0.0015327021553136352,0.0,0.0,0.0,0.059935693044047236,0.0,0.00463266774929771,https://media-cdn.tripadvisor.com/media/photo-o/08/a9/c6/14/photo1jpg.jpg
263,1,Art,0.10946106910705566,0.5082007050514221,0.1318122148513794,0.0,0.25029730796813965,0.0,Spencer House,Sights & Landmarks,4.5,146.0,/Attraction_Review-g186338-d188124-Reviews-Spencer_House-London_England.html,0.0072974945268791044,0.18463160981396387,0.0007987915527150741,0.0037085918636688545,0.0009618989164537537,0.0,0.0018265432349900727,0.0,0.02020997340119324,0.09382991428223553,0.024336701421154253,0.0,0.04621279490225911,0.0,https://media-cdn.tripadvisor.com/media/photo-o/0d/b6/47/83/garden-open-day.jpg
264,0,Traditional sights,0.564119815826416,0.4131267368793488,0.0,0.0,0.02236812561750412,0.0,Wesley's Chapel & Museum of Methodism,Museums,4.5,130.0,/Attraction_Review-g186338-d211908-Reviews-Wesley_s_Chapel_Museum_of_Methodism-London_England.html,0.006463495152378636,0.20739399253142868,0.0036461856949547688,0.002670242661137676,0.0,0.0,0.00014457627149653426,0.0,0.11699506087033465,0.08568000338288917,0.0,0.0,0.004639014877258708,0.0,https://media-cdn.tripadvisor.com/media/photo-o/11/bb/ff/99/outside-the-chapel.jpg
265,0,Traditional sights,0.33964893221855164,0.05729702115058899,0.3353142440319061,0.0,0.2178666889667511,0.0493333674967289,"Garden Lodge Queen, Londra",Sights & Landmarks,4.5,135.0,/Attraction_Review-g186338-d4760957-Reviews-Garden_Lodge_Queen_Londra-London_England.html,0.006724119956910033,0.1997011502241373,0.0022838401634739463,0.0003852720433901717,0.0022546932001311407,0.0,0.001464961751227242,0.0003317234809263315,0.06782828243644481,0.011442281028189344,0.06696264021970871,0.0,0.043508228382184565,0.00985193023352683,https://media-cdn.tripadvisor.com/media/photo-o/05/d0/8a/d2/freddie.jpg
266,0,Traditional sights,0.9690103530883788,0.03055278398096561,0.0,0.0,0.0,0.0,Cenotaph,Sights & Landmarks,4.5,223.0,/Attraction_Review-g186338-d211777-Reviews-Cenotaph-London_England.html,0.011311116516662613,0.120771898210314,0.010960589009635032,0.000345586099517125,0.0,0.0,0.0,0.0,0.11702921972793012,0.0036899177169908907,0.0,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-o/01/81/5e/86/cenotaph.jpg
