u_id,i_id,rating
7711,1431,1.0
7712,1431,2.0
7713,1431,4.0
7714,1431,2.0
7715,1431,5.0
7716,1431,5.0
7717,1431,2.0
7718,1431,1.0
7719,1436,4.0
7720,1436,5.0
7721,204,5.0
7721,243,5.0
7721,250,5.0
7721,424,5.0
7721,641,4.0
7721,1436,5.0
7722,59,5.0
7722,77,4.0
7722,152,4.0
7722,221,4.0
7722,1436,3.0
7723,1436,5.0
7724,1436,5.0
7725,1436,5.0
7726,305,5.0
7726,1436,5.0
7727,1436,5.0
7728,1437,4.0
7729,1441,1.0
7730,1441,3.0
7731,532,5.0
7731,1442,4.0
7732,1442,1.0
7733,580,5.0
7733,614,5.0
7733,1442,5.0
7734,1442,5.0
7735,1442,5.0
7736,1442,4.0
7737,159,5.0
7737,252,5.0
7737,375,5.0
7737,408,4.0
7737,430,5.0
7737,477,4.0
7737,479,5.0
7737,490,2.0
7737,498,5.0
7737,511,4.0
7737,530,4.0
7737,553,4.0
7737,566,5.0
7737,608,5.0
7737,622,5.0
7737,1443,5.0
7738,1445,5.0
7739,242,5.0
7739,1445,5.0
7740,1445,3.0
7741,1445,5.0
7742,1445,4.0
7743,1445,5.0
7744,1445,5.0
7745,1445,3.0
7746,1445,5.0
7747,1445,5.0
7748,1445,5.0
7749,1445,4.0
7750,1445,3.0
7751,1445,5.0
7752,1445,4.0
7753,1445,5.0
7754,1445,5.0
7755,1454,1.0
7756,1454,4.0
7757,108,5.0
7757,1454,3.0
7758,130,4.0
7758,1454,4.0
7759,1454,5.0
7760,1454,5.0
7761,1454,1.0
7762,275,5.0
7762,282,4.0
7762,343,5.0
7762,461,3.0
7762,468,3.0
7762,585,4.0
7762,644,3.0
7762,1455,3.0
7763,1465,5.0
7764,1465,5.0
7765,593,4.0
7765,640,5.0
7765,1465,5.0
7766,1465,5.0
7767,415,4.0
7767,488,4.0
7767,640,5.0
7767,1465,4.0
7768,229,5.0
7768,614,5.0
7768,1469,4.0
7769,1469,5.0
7770,1469,5.0
7771,1469,5.0
7772,73,5.0
7772,236,5.0
7772,255,5.0
7772,263,5.0
7772,306,5.0
7772,329,4.0
7772,365,4.0
7772,425,5.0
7772,482,4.0
7772,1469,5.0
7773,1469,5.0
7774,1477,1.0
7775,1477,1.0
7776,1485,5.0
7777,1485,4.0
7778,1485,5.0
7779,1491,2.0
7780,1491,1.0
7781,1491,4.0
7782,1491,1.0
7783,1491,4.0
7784,1491,1.0
7785,1491,2.0
7786,400,5.0
7786,453,4.0
7786,617,4.0
7786,627,4.0
7786,652,5.0
7786,1491,4.0
7787,486,4.0
7787,507,5.0
7787,627,5.0
7787,1491,4.0
7788,1491,1.0
7789,1491,1.0
7790,1493,4.0
7791,1493,1.0
7792,134,4.0
7792,492,4.0
7792,634,3.0
7792,1493,4.0
7793,1493,3.0
7794,344,5.0
7794,397,3.0
7794,1493,4.0
7795,580,4.0
7795,609,4.0
7795,1493,4.0
7796,1497,2.0
7797,116,4.0
7797,369,4.0
7797,489,5.0
7797,1497,3.0
7798,1497,5.0
7799,1497,4.0
7800,1497,4.0
7801,1497,5.0
7802,1502,4.0
7803,207,5.0
7803,1502,5.0
7804,1502,5.0
7805,1502,4.0
7806,49,4.0
7806,1502,4.0
7807,574,5.0
7807,1502,4.0
7808,1502,3.0
7809,1502,4.0
7810,152,4.0
7810,253,3.0
7810,1502,3.0
7811,663,5.0
7811,1502,4.0
7812,1502,4.0
7813,1502,5.0
7814,628,2.0
7814,1502,5.0
7815,1502,3.0
7816,1502,5.0
7817,1502,5.0
7818,1502,5.0
7819,1502,5.0
7820,323,4.0
7820,1502,5.0
7821,1502,4.0
7822,386,5.0
7822,493,5.0
7822,1502,4.0
7823,1515,5.0
7824,79,4.0
7824,105,4.0
7824,197,4.0
7824,288,5.0
7824,289,5.0
7824,474,4.0
7824,550,4.0
7824,671,4.0
7824,1515,4.0
7825,1518,1.0
7826,55,5.0
7826,1518,4.0
7827,1518,4.0
7828,52,5.0
7828,446,4.0
7828,551,4.0
7828,569,4.0
7828,1518,4.0
7829,1518,4.0
7830,581,3.0
7830,1518,5.0
7831,1518,4.0
7832,1518,5.0
7833,1518,5.0
7834,117,3.0
7834,221,3.0
7834,1518,5.0
7835,1523,1.0
7836,1523,2.0
7837,1562,1.0
7838,249,3.0
7838,611,4.0
7838,1562,1.0
7839,1562,1.0
7840,1562,5.0
7841,1562,5.0
7842,1562,2.0
7843,81,5.0
7843,254,5.0
7843,1562,5.0
7844,164,4.0
7844,1562,5.0
7845,1565,3.0
7846,1565,1.0
7847,1565,1.0
7848,1565,1.0
7849,1565,1.0
7850,1565,1.0
7851,1565,2.0
7852,1565,3.0
7853,188,5.0
7853,1568,5.0
7854,1568,5.0
7855,1568,3.0
7856,1568,4.0
7857,554,5.0
7857,614,5.0
7857,1568,5.0
7858,653,4.0
7858,1568,5.0
7859,55,4.0
7859,154,4.0
7859,216,5.0
7859,242,4.0
7859,266,5.0
7859,296,5.0
7859,304,5.0
7859,308,4.0
7859,323,4.0
7859,342,4.0
7859,352,5.0
7859,397,4.0
7859,1574,3.0
7860,1574,4.0
7861,471,4.0
7861,1574,4.0
7862,1574,3.0
7863,242,5.0
7863,310,4.0
7863,524,4.0
7863,1578,4.0
7864,245,5.0
7864,1578,5.0
7865,1578,5.0
7866,1578,5.0
7867,1578,5.0
7868,1578,5.0
7869,1600,4.0
7870,1600,5.0
7871,1600,5.0
7872,1600,5.0
7873,1600,5.0
7874,1600,5.0
7875,1600,5.0
7876,1600,5.0
7877,111,5.0
7877,206,3.0
7877,217,3.0
7877,230,5.0
7877,371,2.0
7877,1620,4.0
7878,1620,5.0
7879,1620,5.0
7880,1620,4.0
7881,1620,4.0
7882,1636,2.0
7883,1636,4.0
7884,1636,4.0
7885,1636,5.0
7886,424,5.0
7886,1636,5.0
7887,1636,5.0
7888,279,4.0
7888,421,4.0
7888,490,4.0
7888,627,4.0
7888,1657,4.0
7889,1657,4.0
7890,1666,1.0
7891,1666,5.0
7892,1666,1.0
7893,1666,5.0
7894,1666,5.0
7895,1666,5.0
7896,1666,5.0
7897,1666,5.0
7898,1666,5.0
7899,1666,5.0
7900,1666,5.0
7901,1666,5.0
7902,641,5.0
7902,1671,4.0
7903,601,4.0
7903,1671,4.0
7904,1671,5.0
7905,1671,4.0
7906,547,5.0
7906,1671,4.0
7907,1671,4.0
7908,1686,3.0
7909,1686,5.0
7910,1686,4.0
7911,1686,3.0
7912,1686,3.0
7913,1686,5.0
7914,1686,3.0
7915,1686,1.0
7916,1686,3.0
7917,1686,5.0
7918,1686,2.0
7919,1686,5.0
7920,1686,5.0
7921,1704,5.0
7922,1704,4.0
7923,1704,5.0
7924,1704,5.0
7925,1718,2.0
7926,1718,1.0
7927,206,5.0
7927,412,2.0
7927,1718,1.0
7928,142,5.0
7928,288,4.0
7928,309,5.0
7928,318,5.0
7928,344,5.0
7928,359,5.0
7928,462,4.0
7928,471,4.0
7928,685,5.0
7928,1718,2.0
7929,1718,4.0
7930,246,5.0
7930,1718,1.0
7931,1718,3.0
7932,367,4.0
7932,433,2.0
7932,1718,2.0
7933,1737,4.0
7934,1753,4.0
7935,1753,4.0
7936,1753,5.0
7937,1753,4.0
7938,544,5.0
7938,1753,5.0
7939,163,5.0
7939,1753,5.0
7940,1753,4.0
7941,1753,5.0
7942,548,5.0
7942,1753,5.0
7943,1753,4.0
7944,548,4.0
7944,1753,4.0
7945,1753,3.0
7946,243,4.0
7946,1753,5.0
7947,485,5.0
7947,1753,5.0
7948,64,5.0
7948,99,5.0
7948,169,5.0
7948,1753,5.0
7949,1756,5.0
7950,1756,4.0
7951,1756,5.0
7952,1756,5.0
7953,1756,5.0
7954,1759,5.0
7955,1759,1.0
7956,1759,5.0
7957,1759,5.0
7958,1759,5.0
7959,1759,5.0
7960,1759,5.0
7961,1759,3.0
7962,1759,5.0
7963,1759,5.0
7964,1759,5.0
7965,1759,5.0
7966,1759,5.0
7967,1759,4.0
7968,1759,5.0
7969,1759,5.0
7970,1759,5.0
7971,1759,5.0
7972,1759,5.0
7973,1759,5.0
7974,1759,5.0
7975,1759,5.0
7976,1759,4.0
7977,1759,4.0
7978,1759,5.0
7979,1759,5.0
7980,1759,5.0
7981,578,5.0
7981,1801,3.0
7982,1801,5.0
7983,485,4.0
7983,1801,1.0
7984,1801,5.0
7985,1801,3.0
7986,1801,4.0
7987,1801,5.0
7988,1801,5.0
7989,1801,4.0
7990,1801,4.0
7991,1801,2.0
7992,1801,4.0
7993,1801,4.0
7994,1801,5.0
7995,1801,3.0
7996,1801,4.0
7997,1801,4.0
7998,1801,1.0
7999,1801,4.0
8000,1801,5.0
8001,1801,4.0
8002,1801,4.0
8003,1801,2.0
8004,1801,5.0
8005,54,5.0
8005,104,5.0
8005,193,5.0
8005,1801,4.0
8006,1801,5.0
8007,1801,5.0
8008,1801,2.0
8009,1801,5.0
8010,1801,1.0
8011,1801,5.0
8012,1801,5.0
8013,1801,5.0
8014,1801,4.0
8015,1801,4.0
8016,1801,5.0
8017,1801,5.0
8018,1801,5.0
8019,1801,3.0
8020,1801,5.0
8021,1801,3.0
8022,1801,5.0
8023,1801,5.0
8024,596,4.0
8024,1801,4.0
8025,1801,4.0
8026,1801,5.0
8027,1801,5.0
8028,1801,1.0
8029,1801,5.0
8030,1801,5.0
8031,1801,4.0
8032,1801,4.0
8033,1801,5.0
8034,1801,1.0
8035,1801,5.0
8036,1801,1.0
8037,1801,5.0
8038,36,5.0
8038,174,4.0
8039,36,5.0
8039,50,5.0
8040,36,5.0
8041,36,5.0
8042,36,5.0
8043,36,5.0
8044,36,5.0
8045,36,5.0
8046,36,5.0
8046,407,5.0
8047,36,5.0
8048,36,5.0
8049,36,4.0
8050,36,5.0
8051,36,5.0
8052,36,5.0
8053,36,5.0
8053,37,5.0
8054,36,5.0
8055,36,5.0
8055,172,5.0
8056,36,5.0
8056,308,5.0
8057,36,5.0
8057,71,5.0
8058,36,5.0
8059,36,5.0
8059,39,4.0
8059,89,5.0
8059,110,5.0
8059,134,4.0
8060,36,4.0
8060,63,4.0
8060,70,5.0
8061,36,5.0
8062,36,1.0
8063,36,5.0
8063,299,2.0
8064,36,5.0
8065,36,5.0
8066,36,5.0
8067,36,5.0
8068,36,5.0
8069,36,5.0
8070,36,5.0
8071,36,4.0
8072,36,5.0
8073,36,2.0
8073,543,4.0
8074,36,4.0
8075,36,5.0
8076,36,5.0
8076,137,5.0
8076,366,5.0
8077,36,5.0
8077,77,5.0
8077,169,4.0
8077,242,5.0
8078,36,5.0
8079,36,5.0
8080,36,5.0
8080,59,4.0
8080,64,5.0
8080,78,5.0
8080,94,4.0
8080,143,5.0
8080,224,4.0
8081,36,5.0
8081,558,5.0
8082,36,5.0
8082,53,3.0
8082,93,3.0
8082,331,2.0
8082,357,5.0
8082,533,3.0
8082,628,1.0
8083,36,5.0
8084,36,4.0
8085,36,5.0
8086,36,5.0
8087,36,5.0
8088,36,5.0
8089,36,5.0
8089,162,5.0
8090,36,5.0
8091,36,5.0
8092,36,4.0
8092,60,4.0
8093,36,5.0
8094,36,5.0
8094,433,5.0
8095,36,5.0
8096,36,5.0
8097,36,5.0
8097,44,4.0
8097,149,5.0
8098,36,5.0
8099,36,5.0
8099,77,5.0
8100,36,5.0
8101,36,5.0
8101,55,5.0
8101,61,5.0
8101,198,5.0
8101,239,5.0
8102,36,5.0
8103,36,5.0
8104,36,5.0
8105,36,4.0
8105,646,3.0
8106,36,5.0
8107,36,5.0
8108,36,5.0
8109,36,5.0
8110,36,5.0
8111,36,5.0
8112,36,5.0
8113,36,5.0
8113,67,4.0
8113,134,5.0
8113,165,4.0
8113,289,5.0
8113,312,4.0
8113,450,5.0
8113,525,5.0
8114,36,3.0
8114,121,5.0
8114,449,3.0
8114,461,4.0
8115,36,5.0
8115,40,5.0
8115,95,5.0
8116,36,5.0
8117,36,4.0
8118,36,5.0
8118,65,4.0
8119,36,4.0
8120,36,5.0
8121,36,5.0
8122,36,3.0
8123,36,5.0
8124,36,5.0
8125,36,4.0
8125,205,4.0
8126,36,5.0
8126,51,4.0
8126,114,5.0
8126,281,4.0
8127,36,5.0
8128,36,5.0
8128,110,5.0
8129,36,4.0
8130,36,5.0
8130,42,4.0
8130,53,5.0
8130,60,5.0
8130,89,3.0
8130,93,5.0
8130,95,4.0
8130,175,5.0
8130,182,4.0
8130,196,5.0
8130,240,3.0
8130,349,4.0
8130,364,4.0
8130,476,3.0
8130,478,4.0
8130,672,3.0
8131,36,5.0
8131,140,5.0
8132,36,5.0
8133,36,5.0
8134,36,5.0
8135,36,5.0
8135,75,5.0
8135,287,5.0
8136,36,5.0
8137,36,5.0
8138,36,5.0
8139,36,5.0
8140,36,5.0
8141,36,5.0
8142,36,5.0
8143,36,5.0
8144,36,5.0
8145,36,5.0
8146,36,5.0
8147,36,5.0
8147,123,5.0
8147,203,5.0
8147,646,4.0
8148,37,5.0
8148,82,5.0
8148,92,5.0
8148,194,5.0
8149,37,5.0
8150,37,5.0
8151,37,5.0
8152,37,5.0
8153,37,4.0
8154,37,5.0
8155,37,5.0
8155,49,4.0
8155,246,4.0
8156,37,5.0
8157,37,5.0
8158,37,5.0
8158,73,5.0
8158,118,5.0
8158,140,5.0
8158,206,5.0
8158,221,5.0
8158,395,5.0
8158,429,5.0
8159,37,5.0
8160,37,5.0
8161,37,5.0
8162,37,5.0
8162,68,5.0
8163,37,5.0
8164,37,4.0
8164,94,5.0
8165,37,5.0
8165,388,5.0
8166,37,5.0
8167,37,5.0
8168,37,4.0
8169,37,5.0
8169,130,3.0
8169,297,2.0
8170,37,5.0
8171,37,5.0
8172,37,5.0
8172,75,4.0
8172,175,4.0
8172,220,5.0
8172,272,5.0
8172,481,5.0
8172,553,5.0
8173,37,5.0
8173,95,5.0
8173,99,5.0
8173,216,5.0
8173,272,5.0
8173,466,5.0
8174,37,1.0
8175,37,5.0
8176,37,5.0
8176,49,4.0
8177,37,5.0
8178,37,5.0
8179,37,5.0
8179,138,5.0
8179,288,5.0
8179,629,5.0
8179,651,5.0
8180,37,4.0
8180,102,4.0
8180,296,4.0
8180,542,5.0
8181,37,5.0
8182,37,4.0
8183,37,5.0
8183,82,5.0
8184,37,5.0
8185,37,3.0
8185,61,5.0
8185,117,4.0
8185,181,4.0
8186,37,5.0
8186,51,4.0
8186,82,4.0
8187,37,5.0
8188,37,5.0
8188,39,4.0
8188,61,4.0
8188,130,4.0
8188,175,4.0
8189,37,4.0
8190,37,5.0
8191,37,5.0
8192,37,5.0
8193,37,5.0
8194,37,5.0
8195,37,5.0
8196,37,5.0
8196,49,4.0
8196,179,5.0
8196,283,4.0
8196,331,5.0
8196,433,4.0
8196,446,4.0
8196,455,3.0
8196,471,3.0
8197,37,5.0
8198,37,5.0
8198,49,4.0
8198,152,4.0
8198,206,5.0
8198,341,4.0
8198,364,2.0
8199,37,5.0
8200,37,5.0
8201,37,5.0
8202,37,5.0
8202,428,2.0
8203,37,5.0
8204,37,4.0
8204,49,5.0
8204,82,4.0
8204,92,5.0
8204,249,5.0
8205,37,4.0
8205,49,3.0
8205,68,5.0
8205,158,5.0
8206,37,5.0
8207,37,5.0
8207,134,5.0
8208,37,5.0
8209,37,5.0
8210,37,5.0
8211,37,5.0
8212,37,5.0
8212,135,2.0
8213,37,3.0
8213,82,4.0
8213,99,4.0
8214,37,5.0
8215,37,5.0
8215,49,5.0
8215,82,5.0
8215,92,5.0
8215,290,5.0
8215,299,2.0
8215,330,5.0
8216,37,5.0
8217,37,5.0
8218,37,5.0
8219,37,5.0
8220,37,4.0
8221,37,5.0
8222,37,5.0
8223,37,5.0
8223,99,5.0
8223,194,5.0
8224,37,5.0
8225,37,5.0
8226,37,4.0
8226,49,4.0
8226,92,5.0
8227,37,5.0
8227,92,2.0
8228,37,3.0
8229,37,5.0
8230,37,5.0
8231,37,5.0
8232,37,5.0
8233,37,5.0
8234,37,5.0
8235,37,4.0
8235,82,5.0
8235,99,4.0
8235,181,3.0
8235,194,4.0
8236,37,5.0
8237,37,4.0
8238,37,4.0
8239,37,4.0
8239,51,4.0
8239,90,5.0
8239,203,4.0
8239,601,5.0
8240,37,4.0
8241,37,5.0
8242,37,5.0
8243,37,5.0
8244,37,4.0
8245,37,4.0
8246,37,5.0
8246,565,5.0
8247,37,4.0
8248,38,5.0
8249,38,5.0
8250,38,5.0
8251,38,5.0
8252,38,5.0
8252,87,5.0
8253,38,5.0
8254,38,5.0
8255,38,5.0
8255,87,5.0
8256,38,5.0
8257,38,5.0
8258,38,5.0
8259,38,5.0
8260,38,5.0
8261,38,5.0
8262,38,5.0
8263,38,5.0
8264,38,3.0
8265,38,5.0
8266,38,5.0
8267,38,5.0
8268,38,5.0
8269,38,5.0
8270,38,5.0
8271,38,5.0
8272,38,5.0
8272,361,2.0
8273,38,5.0
8273,41,5.0
8274,38,5.0
8275,38,5.0
8276,38,5.0
8276,184,4.0
8277,38,1.0
8277,166,5.0
8278,38,5.0
8279,38,5.0
8280,38,4.0
8281,38,5.0
8281,87,5.0
8282,38,5.0
8283,38,5.0
8284,38,5.0
8285,38,5.0
8286,38,5.0
8287,38,5.0
8287,87,5.0
8288,38,5.0
8289,38,5.0
8290,38,5.0
8291,38,5.0
8292,38,5.0
8293,38,5.0
8294,38,5.0
8295,38,5.0
8296,38,5.0
8297,38,5.0
8298,38,5.0
8299,38,5.0
8300,38,5.0
8301,38,5.0
8302,38,5.0
8303,38,5.0
8304,38,5.0
8305,38,5.0
8306,38,4.0
8307,38,5.0
8308,38,5.0
8309,38,5.0
8310,38,5.0
8311,38,5.0
8312,38,5.0
8313,38,5.0
8314,38,5.0
8315,38,5.0
8316,38,5.0
8317,38,5.0
8318,38,5.0
8319,38,5.0
8320,38,5.0
8321,38,5.0
8322,38,5.0
8323,38,5.0
8324,38,5.0
8325,38,4.0
8326,38,5.0
8327,38,5.0
8328,38,1.0
8329,38,5.0
8330,38,5.0
8331,38,2.0
8331,399,4.0
8332,38,5.0
8333,38,5.0
8333,224,5.0
8333,261,5.0
8334,38,5.0
8335,38,5.0
8336,38,5.0
8337,38,5.0
8338,38,5.0
8339,38,5.0
8340,38,5.0
8341,38,5.0
8342,38,5.0
8343,38,5.0
8344,38,5.0
8345,38,5.0
8346,38,5.0
8347,38,5.0
8348,38,5.0
8349,38,5.0
8350,38,5.0
8351,38,5.0
8352,38,5.0
8353,38,5.0
8354,38,5.0
8355,38,5.0
8356,38,5.0
8357,38,5.0
8358,38,5.0
8359,38,5.0
8360,38,5.0
8361,38,5.0
8362,38,5.0
8363,38,5.0
8364,38,5.0
8365,38,5.0
8366,38,5.0
8367,38,5.0
8368,38,1.0
8369,38,5.0
8370,38,1.0
8371,38,1.0
8372,38,5.0
8372,255,4.0
8372,273,4.0
8373,38,5.0
8374,38,5.0
8375,38,5.0
8376,38,5.0
8377,38,5.0
8378,38,5.0
8379,38,5.0
8380,38,5.0
8381,38,5.0
8382,38,4.0
8382,314,4.0
8383,38,5.0
8384,38,5.0
8384,247,3.0
8384,278,4.0
8385,38,5.0
8386,38,5.0
8387,38,5.0
8388,39,5.0
8388,43,5.0
8389,39,3.0
8389,91,5.0
8390,39,5.0
8391,39,5.0
8392,39,3.0
8393,39,5.0
8394,39,5.0
8395,39,5.0
8395,91,5.0
8395,95,5.0
8396,39,5.0
8396,103,5.0
8396,165,5.0
8397,39,5.0
8398,39,4.0
8398,311,3.0
8399,39,5.0
8399,195,5.0
8400,39,5.0
8401,39,5.0
8401,83,5.0
8401,139,5.0
8401,469,4.0
8402,39,4.0
8402,95,4.0
8403,39,4.0
8403,160,4.0
8404,39,4.0
8405,39,4.0
8406,39,3.0
8406,83,4.0
8407,39,5.0
8408,39,4.0
8408,80,5.0
8409,39,4.0
8409,51,5.0
8409,105,5.0
8409,232,5.0
8409,272,5.0
8409,280,5.0
8410,39,5.0
8410,62,5.0
8410,205,5.0
8411,39,4.0
8411,52,4.0
8411,130,5.0
8411,138,4.0
8411,159,5.0
8411,176,4.0
8411,248,5.0
8411,271,4.0
8411,298,4.0
8411,304,4.0
8411,323,5.0
8411,349,4.0
8411,427,5.0
8411,467,4.0
8411,686,4.0
8412,39,5.0
8412,176,4.0
8413,39,5.0
8413,89,1.0
8414,39,5.0
8414,83,4.0
8414,175,5.0
8415,39,5.0
8415,248,5.0
8416,39,4.0
8417,39,5.0
8418,39,4.0
8419,39,3.0
8420,39,5.0
8420,42,5.0
8420,53,5.0
8420,83,5.0
8420,97,5.0
8420,175,5.0
8420,311,4.0
8420,546,4.0
8421,39,5.0
8421,55,5.0
8422,39,4.0
8422,95,4.0
8422,104,5.0
8422,191,5.0
8423,39,3.0
8423,95,5.0
8423,347,1.0
8424,39,4.0
8424,71,5.0
8425,39,4.0
8426,39,4.0
8426,83,4.0
8426,180,5.0
8426,200,5.0
8426,203,4.0
8426,247,4.0
8426,260,5.0
8426,338,3.0
8427,39,4.0
8427,175,4.0
8428,39,3.0
8429,39,5.0
8429,412,5.0
8430,39,4.0
8430,55,4.0
8430,83,3.0
8430,97,3.0
8430,260,4.0
8430,311,3.0
8430,317,3.0
8430,352,4.0
8430,375,4.0
8430,479,3.0
8431,39,5.0
8431,57,5.0
8431,95,5.0
8431,97,5.0
8432,39,5.0
8433,39,4.0
8433,61,3.0
8433,109,4.0
8433,120,4.0
8433,566,4.0
8433,622,4.0
8434,39,4.0
8434,40,5.0
8434,83,5.0
8434,105,5.0
8434,202,5.0
8434,643,4.0
8435,39,4.0
8436,39,4.0
8436,83,3.0
8437,39,4.0
8437,90,5.0
8438,39,5.0
8438,447,5.0
8439,39,5.0
8440,39,4.0
8440,83,3.0
8440,95,3.0
8440,134,5.0
8440,311,3.0
8441,39,3.0
8442,39,5.0
8442,57,5.0
8442,83,5.0
8443,39,4.0
8444,39,4.0
8444,95,4.0
8444,171,5.0
8444,381,4.0
8444,646,4.0
8444,672,4.0
8445,39,4.0
8446,39,4.0
8446,83,4.0
8446,135,4.0
8447,39,5.0
8448,39,3.0
8448,121,4.0
8448,378,4.0
8448,506,5.0
8449,39,5.0
8449,99,4.0
8449,175,4.0
8450,39,5.0
8450,109,4.0
8450,164,5.0
8450,343,5.0
8451,39,5.0
8451,79,5.0
8451,145,5.0
8452,39,5.0
8452,244,1.0
8453,39,4.0
8453,57,5.0
8453,62,5.0
8453,83,3.0
8453,88,5.0
8453,95,4.0
8453,100,4.0
8453,109,4.0
8453,134,4.0
8453,139,4.0
8453,158,5.0
8453,175,3.0
8453,182,3.0
8453,198,4.0
8453,211,4.0
8453,217,3.0
8453,239,4.0
8453,241,4.0
8453,293,4.0
8453,343,4.0
8453,347,3.0
8453,382,4.0
8453,469,3.0
8453,569,4.0
8454,39,4.0
8455,39,3.0
8455,53,5.0
8455,71,5.0
8455,83,5.0
8455,95,5.0
8455,100,5.0
8455,101,4.0
8455,121,4.0
8455,127,5.0
8455,135,5.0
8455,145,4.0
8455,170,4.0
8455,177,5.0
8455,191,5.0
8455,231,4.0
8455,479,4.0
8455,562,4.0
8455,623,5.0
8456,39,5.0
8456,83,5.0
8457,39,3.0
8457,95,5.0
8458,39,4.0
8458,55,3.0
8458,83,4.0
8458,100,4.0
8458,237,3.0
8459,39,5.0
8460,39,4.0
8460,76,3.0
8460,83,4.0
8460,86,5.0
8460,108,5.0
8461,39,4.0
8461,97,4.0
8461,130,5.0
8461,146,5.0
8462,39,2.0
8462,76,5.0
8462,118,4.0
8462,198,5.0
8462,209,5.0
8462,247,3.0
8462,347,4.0
8462,435,4.0
8463,39,5.0
8464,40,5.0
8465,40,5.0
8466,40,5.0
8466,578,5.0
8467,40,5.0
8468,40,5.0
8469,40,5.0
8470,40,5.0
8471,40,4.0
8471,53,5.0
8471,76,5.0
8471,83,5.0
8471,89,3.0
8471,100,4.0
8471,101,4.0
8471,109,5.0
8471,115,5.0
8471,134,5.0
8471,139,5.0
8471,182,5.0
8471,199,4.0
8471,217,5.0
8471,220,4.0
8471,232,4.0
8471,262,4.0
8471,279,5.0
8471,293,5.0
8471,311,5.0
8471,328,5.0
8471,336,5.0
8471,345,5.0
8471,364,5.0
8471,378,4.0
8471,391,5.0
8471,401,5.0
8471,524,5.0
8471,535,5.0
8471,652,5.0
8471,679,4.0
8472,40,5.0
8473,40,5.0
8474,40,2.0
8475,40,4.0
8476,40,5.0
8477,40,5.0
8477,278,5.0
8478,40,5.0
8479,40,5.0
8480,40,4.0
8480,154,5.0
8481,40,5.0
8482,40,5.0
8483,40,5.0
8484,40,5.0
8485,40,5.0
8486,40,5.0
8487,40,5.0
8488,40,5.0
8489,40,5.0
8490,40,5.0
8491,40,5.0
8492,40,5.0
8493,40,5.0
8493,52,4.0
8493,112,5.0
8493,228,5.0
8493,235,5.0
8493,256,4.0
8493,284,3.0
8493,455,5.0
8493,558,4.0
8493,595,5.0
8494,40,5.0
8495,40,5.0
8496,40,5.0
8497,40,5.0
8498,40,5.0
8499,40,5.0
8499,326,5.0
8500,40,5.0
8501,40,5.0
8502,40,5.0
8502,153,5.0
8502,341,5.0
8503,40,5.0
8503,603,1.0
8504,40,5.0
8505,40,4.0
8506,40,5.0
8507,40,5.0
8508,40,5.0
8509,40,5.0
8510,40,5.0
8511,40,5.0
8512,40,4.0
8513,40,5.0
8514,40,5.0
8515,40,4.0
8516,40,4.0
8516,339,5.0
8517,40,5.0
8517,268,5.0
8517,472,5.0
8518,40,5.0
8519,40,3.0
8520,40,5.0
8521,40,4.0
8521,45,5.0
8522,40,5.0
8523,40,5.0
8523,60,5.0
8523,63,5.0
8523,65,5.0
8523,96,5.0
8524,40,5.0
8525,40,5.0
8525,45,4.0
8525,51,5.0
8525,61,5.0
8525,74,5.0
8525,113,5.0
8525,267,4.0
8526,40,5.0
8527,40,5.0
8528,40,2.0
8529,40,5.0
8530,40,5.0
8530,558,3.0
8531,40,5.0
8532,40,5.0
8533,40,5.0
8533,603,4.0
8534,40,5.0
8535,40,3.0
8536,40,4.0
8536,53,4.0
8537,40,5.0
8538,40,5.0
8539,40,5.0
8539,258,3.0
8539,321,4.0
8540,40,5.0
8541,40,3.0
8542,40,3.0
8543,40,5.0
8544,40,5.0
8545,40,5.0
8546,40,5.0
8547,40,5.0
8547,51,5.0
8547,520,5.0
8547,537,5.0
8547,614,5.0
8548,40,4.0
8549,40,5.0
8549,132,4.0
8550,40,5.0
8551,40,5.0
8552,40,5.0
8552,236,4.0
8553,40,5.0
8554,40,5.0
8554,45,4.0
8555,40,5.0
8556,40,5.0
8557,40,4.0
8558,40,5.0
8559,40,5.0
8560,40,5.0
8561,40,5.0
8562,40,5.0
8562,54,3.0
8563,40,4.0
8564,40,5.0
8564,229,4.0
8564,394,5.0
8565,40,5.0
8565,140,5.0
8566,40,5.0
8567,40,5.0
8568,40,5.0
8568,172,5.0
8569,40,5.0
8570,40,5.0
8571,40,4.0
8571,178,5.0
8571,189,4.0
8572,40,5.0
8573,40,5.0
8573,50,5.0
8573,261,5.0
8574,40,5.0
8574,432,5.0
8575,40,5.0
8575,329,5.0
8575,471,5.0
8576,40,5.0
8577,40,4.0
8578,40,5.0
8579,40,5.0
8580,40,4.0
8580,347,2.0
8581,40,4.0
8582,40,5.0
8583,40,3.0
8583,172,3.0
8584,40,4.0
8584,66,5.0
8584,154,5.0
8585,40,5.0
8585,112,5.0
8585,188,5.0
8585,303,5.0
8585,363,5.0
8585,396,5.0
8585,424,5.0
8585,441,5.0
8585,462,5.0
8585,485,4.0
8585,615,5.0
8586,40,5.0
8587,40,5.0
8588,40,5.0
8589,40,4.0
8589,80,3.0
8589,185,4.0
8589,380,4.0
8590,40,5.0
8590,58,5.0
8590,149,4.0
8591,40,4.0
8592,40,5.0
8593,41,4.0
8594,41,5.0
8595,41,5.0
8596,41,5.0
